cluster_id,timestamp,open,high,high_pct,low,low_pct,close,close_pct
-1,1774570140,68873.22,68926.36,100.07715625899299,68840.17,99.95201327889127,68894.8,100.03133293317781
-1,1774570200,68891.03,68926.36,100.05128388993458,68840.17,99.92617326232457,68888.58,99.99644365892047
-1,1774570260,68908.0,68926.36,100.02664422128056,68840.17,99.90156440471353,68867.91,99.94182097869624
-1,1774570320,68913.15,68913.15,100.0,68829.72,99.8789345719939,68851.6,99.91068468064515
-1,1774570380,68888.74,68902.88,100.02052585081394,68829.72,99.9143256212844,68881.18,99.98902578273312
-1,1774570440,68894.8,68911.8,100.02467530205472,68829.72,99.90553713778108,68889.13,99.99177006102057
-1,1774570500,68888.58,68911.8,100.03370660274898,68829.72,99.91455768140379,68867.67,99.969646638093
-1,1774570560,68867.91,68911.8,100.06373069837606,68814.5,99.9224457370639,68851.1,99.97559095375482
-1,1774570620,68851.6,68911.8,100.08743442418186,68814.5,99.94611599439955,68869.89,100.02656437904129
-1,1774570680,68881.18,68911.8,100.04445336157136,68706.39,99.74624418455086,68720.42,99.7666125928737
-1,1774570740,68889.13,68898.1,100.0130209221687,68701.53,99.72767837248053,68713.23,99.74466218400492
-1,1774570800,68867.67,68877.97,100.01495621966012,68701.53,99.75875472482227,68763.1,99.84815806894586
-1,1774570860,68851.1,68872.58,100.03119775864147,68701.53,99.78276309310962,68751.3,99.85504951990599
-1,1774570920,68869.89,68869.94,100.00007260066772,68701.53,99.75553903164358,68748.99,99.82445158544613
-1,1774570980,68720.42,68766.06,100.06641402948352,68701.53,99.97251180944471,68742.19,100.0316790846156
-1,1774571040,68713.23,68766.06,100.07688475712757,68701.83,99.98340930851309,68712.92,99.99954884961745
-1,1774571100,68763.1,68766.06,100.00430463431694,68688.84,99.8920060323051,68692.29,99.8970232581137
-1,1774571160,68751.3,68766.06,100.02146868495576,68673.95,99.8874930364953,68678.25,99.89374746368432
-1,1774571220,68748.99,68766.06,100.02482945567634,68661.97,99.873423595023,68676.6,99.89470390765014
-1,1774571280,68742.19,68744.86,100.00388407759485,68661.97,99.8833031068693,68696.75,99.93389794535204
-1,1774571340,68712.92,68729.72,100.02444955039023,68661.97,99.9258509171201,68685.71,99.96040046035012
-1,1774571400,68692.29,68719.13,100.03907279841742,68661.97,99.9558611308489,68690.15,99.99688465765226
-1,1774571460,68678.25,68711.92,100.04902571046874,68614.78,99.90758355083304,68619.84,99.9149512400214
-1,1774571520,68676.6,68711.92,100.05142945340914,68602.29,99.89179720603522,68602.62,99.8922777190484
-1,1774571580,68696.75,68711.92,100.02208255849077,68510.9,99.72946318421177,68511.1,99.72975431879966
-1,1774571640,68685.71,68710.9,100.03667429513357,68486.7,99.71025996528243,68543.68,99.79321754117412
-1,1774571700,68690.15,68699.72,100.01393212855119,68486.7,99.70381488466687,68563.84,99.81611628450368
-1,1774571760,68619.84,68725.27,100.15364361094402,68486.7,99.8059744820157,68714.75,100.13831276785257
-1,1774571820,68602.62,68738.19,100.19761635925859,68486.7,99.8310268616563,68726.26,100.18022635287107
9,1774571880,68511.1,68738.19,100.33146453640359,68486.7,99.96438533317958,68713.61,100.2955871384345
-1,1774571940,68543.68,68738.19,100.28377525105161,68543.23,99.99934348433,68678.26,100.19634195304367
0,1774572000,68563.84,68738.19,100.25428855793375,68555.02,99.98713607639247,68670.49,100.15554846403003
-1,1774572060,68714.75,68738.19,100.03411203562553,68595.87,99.82699493194693,68596.09,99.82731509610382
-1,1774572120,68726.26,68727.71,100.00210981944895,68591.27,99.80358308454441,68599.38,99.81538352297945
-1,1774572180,68713.61,68715.41,100.00261956837954,68574.19,99.79709987584701,68576.84,99.800956462628
-1,1774572240,68678.26,68684.27,100.0087509497183,68556.27,99.82237464956161,68585.41,99.86480437914416
-1,1774572300,68670.49,68670.49,100.0,68556.27,99.83366945539488,68599.83,99.89710281665384
-1,1774572360,68596.09,68623.72,100.04027926373065,68556.27,99.94195004409144,68609.17,100.0190681422221
-1,1774572420,68599.38,68651.78,100.07638553001499,68556.27,99.93715686643232,68638.1,100.05644365882024
-1,1774572480,68576.84,68686.9,100.16049150121236,68556.27,99.97000445048214,68686.9,100.16049150121236
11,1774572540,68585.41,68730.6,100.21169225349824,68582.65,99.99597582051342,68703.34,100.17194619088812
-1,1774572600,68599.83,68730.6,100.19062729455743,68599.83,100.0,68690.0,100.1314434744226
-1,1774572660,68609.17,68730.6,100.17698800320716,68609.17,100.0,68722.14,100.16465728998034
-1,1774572720,68638.1,68732.2,100.13709586949521,68638.1,100.0,68732.2,100.13709586949521
2,1774572780,68686.9,68738.68,100.07538555386834,68680.96,99.991352062766,68720.94,100.04955821270141
-1,1774572840,68703.34,68738.68,100.051438547238,68680.96,99.96742516448256,68710.81,100.01087283383893
-1,1774572900,68690.0,68745.96,100.08146746251273,68688.86,99.99834036977727,68736.59,100.0678264667346
-1,1774572960,68722.14,68781.31,100.08610034553638,68704.34,99.9740985947178,68775.07,100.07702030233634
-1,1774573020,68732.2,68806.5,100.10810071553071,68704.34,99.95946586898134,68751.27,100.02774536534551
-1,1774573080,68720.94,68806.5,100.12450353560357,68704.34,99.97584433507457,68758.21,100.0542338332392
-1,1774573140,68710.81,68806.5,100.13926484056877,68710.81,100.0,68759.24,100.07048381470108
-1,1774573200,68736.59,68806.5,100.10170711116162,68733.9,99.99608650938313,68734.38,99.99678482741143
-1,1774573260,68775.07,68806.5,100.04569969903339,68729.79,99.93416218987488,68730.13,99.93465655505693
-1,1774573320,68751.27,68779.33,100.0408137915125,68708.01,99.93707752598606,68713.62,99.94523737525138
-1,1774573380,68758.21,68767.72,100.01383107559083,68665.76,99.8655433292984,68681.05,99.88778067375517
-1,1774573440,68759.24,68767.72,100.0123328879144,68655.72,99.84944568904484,68665.36,99.86346562294754
-1,1774573500,68734.38,68766.82,100.04719617751698,68655.72,99.88555945365331,68762.36,100.0407074305464
-1,1774573560,68730.13,68837.99,100.1569326291104,68655.72,99.89173598245776,68807.89,100.11313815352887
-1,1774573620,68713.62,68837.99,100.18099759552766,68655.72,99.91573722938773,68802.1,100.12876632027248
-1,1774573680,68681.05,68837.99,100.22850553391365,68655.72,99.963119375723,68810.12,100.18792665516906
-1,1774573740,68665.36,68838.73,100.25248538710056,68665.36,100.0,68824.55,100.2318345086955
-1,1774573800,68762.36,68838.73,100.11106366913526,68761.86,99.99927285799964,68823.92,100.08952572308453
-1,1774573860,68807.89,68838.73,100.0448204413767,68795.89,99.98256013954213,68810.0,100.00306650879718
-1,1774573920,68802.1,68845.16,100.06258529899523,68798.47,99.99472399825005,68845.16,100.06258529899523
-1,1774573980,68810.12,68879.59,100.1009589868467,68804.26,99.99148381081154,68869.17,100.085815865457
-1,1774574040,68824.55,68879.59,100.07997146367103,68804.26,99.97051924059073,68829.44,100.00710502284431
-1,1774574100,68823.92,68879.59,100.08088757513376,68792.39,99.95418743948325,68832.13,100.0119289921295
-1,1774574160,68810.0,68879.59,100.10113355616916,68792.39,99.97440778956546,68816.2,100.0090103182677
-1,1774574220,68845.16,68879.59,100.05001077780922,68791.87,99.92259441331822,68801.86,99.93710523731806
-1,1774574280,68869.17,68871.62,100.00355746990996,68791.87,99.88775819426893,68849.4,99.97129339586928
-1,1774574340,68829.44,68851.51,100.03206476763431,68791.87,99.94541579882096,68838.64,100.0133663734588
-1,1774574400,68832.13,68889.7,100.08363826602489,68791.87,99.94150987336872,68882.5,100.07317803473464
-1,1774574460,68816.2,68904.98,100.12901032024435,68791.87,99.96464495278727,68884.97,100.09993286464524
-1,1774574520,68801.86,68904.98,100.14987966895082,68800.95,99.99867736133878,68883.5,100.11865958274966
-1,1774574580,68849.4,68904.98,100.08072691991505,68825.48,99.9652575040596,68885.27,100.05209921945581
-1,1774574640,68838.64,68904.98,100.09637029435794,68838.64,100.0,68878.55,100.0579761599009
-1,1774574700,68882.5,68904.98,100.03263528472397,68858.61,99.96531775124305,68868.09,99.97908031793271
-1,1774574760,68884.97,68896.29,100.01643319290115,68855.54,99.95727660184797,68855.54,99.95727660184797
-1,1774574820,68883.5,68894.11,100.01540281780107,68855.54,99.95940972801904,68880.99,99.9963561665711
-1,1774574880,68885.27,68896.85,100.01681056051606,68855.54,99.95684128116213,68866.37,99.9725630748054
-1,1774574940,68878.55,68896.85,100.02656850354718,68850.66,99.95950843912945,68872.55,99.99128901523044
-1,1774575000,68868.09,68896.85,100.04176099554962,68832.76,99.94869902737247,68842.02,99.96214502246252
-1,1774575060,68855.54,68896.85,100.05999517250174,68832.76,99.96691624232415,68845.87,99.98595610462135
-1,1774575120,68880.99,68896.85,100.02302522074669,68832.76,99.92998068117195,68862.99,99.97386797140982
-1,1774575180,68866.37,68873.49,100.01033886351205,68825.14,99.94013042940989,68825.14,99.94013042940989
-1,1774575240,68872.55,68872.55,100.0,68805.98,99.90334320422286,68832.52,99.94187815029355
-1,1774575300,68842.02,68863.22,100.03079514517441,68805.98,99.94764825320348,68832.44,99.98608408062401
-1,1774575360,68845.87,68863.22,100.0252012212207,68805.98,99.94205897899177,68842.67,99.99535193614373
-1,1774575420,68862.99,68862.99,100.0,68805.98,99.91721242426446,68823.82,99.94311893805367
-1,1774575480,68825.14,68868.18,100.06253528870408,68805.98,99.97216133523303,68862.69,100.05455855229646
-1,1774575540,68832.52,68868.18,100.05180690754891,68822.79,99.98586423975178,68851.76,100.02795190412903
-1,1774575600,68832.44,68868.18,100.0519231920298,68822.79,99.98598044759127,68858.87,100.03839759276293
-1,1774575660,68842.67,68876.88,100.04969301742656,68822.79,99.97112256105115,68863.62,100.03043170754418
-1,1774575720,68823.82,68876.88,100.07709540098179,68822.79,99.99850342512228,68841.3,100.02539818336152
-1,1774575780,68862.69,68876.88,100.02060622377662,68831.74,99.95505548795727,68858.84,99.9944091640916
-1,1774575840,68851.76,68900.94,100.07142882041072,68831.74,99.97092303813295,68900.94,100.07142882041072
-1,1774575900,68858.87,68937.5,100.11419008182969,68831.74,99.96060057331758,68931.57,100.10557826464479
-1,1774575960,68863.62,68937.5,100.10728451394219,68831.74,99.95370559956042,68925.63,100.09004754614992
-1,1774576020,68841.3,68937.5,100.1397416957553,68841.3,100.0,68929.68,100.12838223566376
-1,1774576080,68858.84,68937.5,100.11423369897025,68858.84,100.0,68893.93,100.05095932490293
-1,1774576140,68900.94,68937.5,100.05306168537034,68884.42,99.97602354917073,68901.05,100.00015964949101
-1,1774576200,68931.57,68932.84,100.00184240689714,68884.42,99.93159883055034,68918.41,99.98090860254597
-1,1774576260,68925.63,68986.86,100.08883487898477,68892.14,99.95141139805322,68982.0,100.08178380088799
-1,1774576320,68929.68,69014.09,100.12245813414484,68892.14,99.94553869972994,69000.8,100.10317761521598
13,1774576380,68893.93,69021.33,100.18492195175976,68893.93,100.0,69003.63,100.15923028342266
8,1774576440,68901.05,69021.33,100.17456918290794,68900.08,99.9985921840088,68988.14,100.12639865430206
-1,1774576500,68918.41,69021.33,100.14933600470468,68918.4,99.99998549008892,69008.26,100.13037155093971
-1,1774576560,68982.0,69057.03,100.10876750456642,68979.13,99.99583949436085,69040.42,100.0846887593865
-1,1774576620,69000.8,69057.03,100.08149180879062,68979.13,99.96859456701952,69026.98,100.03794158908302
-1,1774576680,69003.63,69069.97,100.09613986974308,68979.13,99.96449462151485,69059.6,100.08111167484957
-1,1774576740,68988.14,69069.97,100.11861459085576,68988.14,100.0,69053.64,100.09494385556705
-1,1774576800,69008.26,69085.54,100.1119865940686,69002.36,99.99145029884829,69066.12,100.08384503536243
-1,1774576860,69040.42,69085.54,100.06535302073769,69011.26,99.957763872236,69016.11,99.96478874259455
-1,1774576920,69026.98,69085.54,100.08483639295822,69011.26,99.9772262961526,69026.4,99.99915974884024
-1,1774576980,69059.6,69085.54,100.03756175824938,69011.26,99.9300024906023,69027.13,99.95298264108104
-1,1774577040,69053.64,69085.54,100.04619597171126,69010.54,99.93758475295436,69017.04,99.94699772524662
-1,1774577100,69066.12,69077.01,100.01576749931804,69010.54,99.91952639007374,69076.91,100.01562271052727
-1,1774577160,69016.11,69099.55,100.12089930887151,69010.54,99.99192942053674,69099.37,100.12063850019943
-1,1774577220,69026.4,69134.01,100.15589687423943,69010.54,99.97702328384503,69079.27,100.07659388292016
-1,1774577280,69027.13,69134.01,100.15483767034785,69010.54,99.9759659716404,69058.55,100.04551833460265
-1,1774577340,69017.04,69134.01,100.16947988496754,69013.39,99.99471145096922,69041.64,100.03564337155
-1,1774577400,69076.91,69134.01,100.08266148558178,69016.29,99.91224274507935,69020.73,99.91867036322266
-1,1774577460,69099.37,69134.01,100.05013070307298,69002.15,99.85930407180268,69009.15,99.86943441018347
-1,1774577520,69079.27,69079.27,100.0,68974.2,99.847899377049,68977.8,99.85311078128069
-1,1774577580,69058.55,69058.55,100.0,68958.04,99.85445683409222,68965.18,99.86479588696837
